item_id,dept_id,cat_id,total_sales,average_daily_sales,median_daily_sales,zero_sales_pct,active_days,average_price
HOUSEHOLD_1_125,HOUSEHOLD_1,HOUSEHOLD,1304,0.6718186501803196,0,55.95054095826894,855,5.72
HOBBIES_1_198,HOBBIES_1,HOBBIES,1303,0.6713034518289593,0,60.69036579082947,763,8.38
HOUSEHOLD_1_232,HOUSEHOLD_1,HOUSEHOLD,1303,0.6713034518289558,0,59.969088098918085,777,4.063616456536165
FOODS_2_216,FOODS_2,FOODS,1300,0.6697578567748578,0,56.36269963936116,847,5.969826224328594
FOODS_3_621,FOODS_3,FOODS,1300,0.6697578567748697,0,76.71303451828955,452,1.5
HOUSEHOLD_2_084,HOUSEHOLD_2,HOUSEHOLD,1300,0.6697578567748604,0,56.568778979907265,843,3.9876197836166916
HOBBIES_1_021,HOBBIES_1,HOBBIES,1296,0.6676970633693965,0,60.07212776919114,775,11.83257824933687
FOODS_1_071,FOODS_1,FOODS,1293,0.6661514683152906,0,69.50025759917568,592,1.979592476489028
HOBBIES_1_413,HOBBIES_1,HOBBIES,1291,0.6651210716125718,0,61.66924265842349,744,4.6783040330920365
FOODS_2_219,FOODS_2,FOODS,1288,0.6635754765584768,0,64.60587326120556,687,2.835790829469346
HOUSEHOLD_2_037,HOUSEHOLD_2,HOUSEHOLD,1287,0.6630602782071083,0,56.36269963936116,847,10.936491499227197
FOODS_2_142,FOODS_2,FOODS,1285,0.6620298815043821,0,62.648119526017524,725,3.9984584178498985
FOODS_3_040,FOODS_3,FOODS,1285,0.66202988150438,0,60.89644513137558,759,2.5031307793923383
FOODS_3_068,FOODS_3,FOODS,1284,0.6615146831530154,0,63.06027820710973,717,2.4122823286965476
FOODS_3_667,FOODS_3,FOODS,1278,0.6584234930448221,0,58.21741370427615,811,2.02435857805255
FOODS_2_224,FOODS_2,FOODS,1277,0.6579082946934575,0,60.32972694487378,770,5.723847780126852
FOODS_1_065,FOODS_1,FOODS,1276,0.6573930963420865,0,63.06027820710973,717,3.3006800618238032
FOODS_3_123,FOODS_3,FOODS,1276,0.6573930963420891,0,68.31530139103555,615,2.6327666151468327
FOODS_3_599,FOODS_3,FOODS,1276,0.6573930963421019,0,75.83719732096857,469,1.98
HOUSEHOLD_2_262,HOUSEHOLD_2,HOUSEHOLD,1276,0.6573930963420923,0,57.08397733127254,833,4.97
HOUSEHOLD_2_185,HOUSEHOLD_2,HOUSEHOLD,1275,0.6568778979907168,0,68.26378155589902,616,3.341691348402182
FOODS_3_045,FOODS_3,FOODS,1271,0.6548171045852585,0,58.681092220504894,802,3.98
HOBBIES_1_351,HOBBIES_1,HOBBIES,1271,0.6548171045852669,0,56.92941782586296,836,5.761105845181675
HOUSEHOLD_1_105,HOUSEHOLD_1,HOUSEHOLD,1271,0.654817104585267,0,58.99021123132406,796,4.030844925296238
HOBBIES_1_358,HOBBIES_1,HOBBIES,1269,0.6537867078825265,0,69.03657908294693,601,2.5932530120481925
HOUSEHOLD_1_133,HOUSEHOLD_1,HOUSEHOLD,1268,0.6532715095311634,0,73.31272539927872,518,3.12
FOODS_2_398,FOODS_2,FOODS,1266,0.6522411128284326,0,65.68778979907263,666,2.393118779031187
FOODS_3_361,FOODS_3,FOODS,1263,0.6506955177743371,0,66.20298815043792,656,1.98
HOBBIES_1_195,HOBBIES_1,HOBBIES,1263,0.6506955177743398,0,54.404945904173104,885,11.148573079145004
FOODS_2_120,FOODS_2,FOODS,1260,0.6491499227202446,0,65.68778979907263,666,2.72
HOUSEHOLD_1_362,HOUSEHOLD_1,HOUSEHOLD,1260,0.6491499227202466,0,54.25038639876353,888,7.97
FOODS_2_231,FOODS_2,FOODS,1258,0.6481195260175193,0,68.6244204018547,609,2.5461617722823293
FOODS_3_251,FOODS_3,FOODS,1257,0.6476043276661451,0,60.79340546110252,761,2.98
FOODS_3_382,FOODS_3,FOODS,1256,0.6470891293147953,0,72.53992787223082,533,1.98
FOODS_1_138,FOODS_1,FOODS,1255,0.6465739309634193,0,72.17928902627511,540,2.5094178258629585
HOBBIES_1_200,HOBBIES_1,HOBBIES,1254,0.6460587326120514,0,60.32972694487378,770,7.841490112994351
HOBBIES_1_036,HOBBIES_1,HOBBIES,1253,0.6455435342606881,0,64.14219474497682,696,1.0619371458011335
HOBBIES_1_339,HOBBIES_1,HOBBIES,1252,0.6450283359093448,0,72.48840803709427,534,7.98
HOUSEHOLD_2_450,HOUSEHOLD_2,HOUSEHOLD,1252,0.6450283359093263,0,55.89902112313241,856,9.57586295723854
FOODS_2_079,FOODS_2,FOODS,1251,0.6445131375579592,0,55.332302936630605,867,3.8043997939206595
FOODS_1_178,FOODS_1,FOODS,1249,0.6434827408552292,0,56.568778979907265,843,9.271993817619782
FOODS_3_213,FOODS_3,FOODS,1248,0.6429675425038615,0,67.33642452344154,634,2.201670190274845
HOBBIES_1_343,HOBBIES_1,HOBBIES,1248,0.6429675425038639,0,59.093250901597116,794,5.158361669242663
HOBBIES_1_421,HOBBIES_1,HOBBIES,1247,0.6424523441524955,0,63.7300360638846,704,8.370308590492078
FOODS_2_198,FOODS_2,FOODS,1246,0.6419371458011307,0,62.648119526017524,725,9.51562081401339
FOODS_2_335,FOODS_2,FOODS,1245,0.6414219474497664,0,62.390520350334874,730,3.73311098961181
HOUSEHOLD_1_485,HOUSEHOLD_1,HOUSEHOLD,1244,0.6409067490984021,0,57.238536836682115,830,2.97
HOUSEHOLD_1_393,HOUSEHOLD_1,HOUSEHOLD,1243,0.6403915507470354,0,64.45131375579598,690,1.9774779411764705
HOUSEHOLD_1_457,HOUSEHOLD_1,HOUSEHOLD,1243,0.6403915507470352,0,65.27563111798042,674,10.060179414542024
FOODS_3_174,FOODS_3,FOODS,1241,0.6393611540443066,0,62.648119526017524,725,6.126790314270995
FOODS_3_287,FOODS_3,FOODS,1240,0.6388459556929406,0,61.514683153013905,747,6.296261980830675
FOODS_3_447,FOODS_3,FOODS,1240,0.6388459556929406,0,69.60329726944875,590,1.8061070304302211
FOODS_3_604,FOODS_3,FOODS,1240,0.6388459556929478,0,69.39721792890263,594,2.504826883910387
FOODS_3_717,FOODS_3,FOODS,1240,0.6388459556929413,0,56.98093766099949,835,1.98
HOUSEHOLD_1_099,HOUSEHOLD_1,HOUSEHOLD,1240,0.6388459556929403,0,60.741885625966,762,2.3660329726944878
FOODS_3_395,FOODS_3,FOODS,1239,0.6383307573415755,0,58.165893869139616,812,3.957640391550746
FOODS_3_802,FOODS_3,FOODS,1238,0.6378155589902105,0,59.763008758371974,781,1.68
HOBBIES_1_127,HOBBIES_1,HOBBIES,1235,0.6362699639361156,0,71.50953116950026,553,1.0454507985574433
FOODS_3_456,FOODS_3,FOODS,1234,0.6357547655847504,0,63.83307573415765,702,3.945096952908588
FOODS_3_261,FOODS_3,FOODS,1233,0.6352395672333854,0,63.7300360638846,704,4.456043276661515
FOODS_3_312,FOODS_3,FOODS,1233,0.6352395672333855,0,68.00618238021639,621,2.88
HOBBIES_2_124,HOBBIES_2,HOBBIES,1233,0.6352395672333855,0,80.88614116434827,371,0.23
HOUSEHOLD_2_350,HOUSEHOLD_2,HOUSEHOLD,1231,0.6342091705306555,0,61.051004636785166,756,2.9265842349304485
HOBBIES_1_057,HOBBIES_1,HOBBIES,1227,0.6321483771251954,0,61.514683153013905,747,4.8347434996486305
HOUSEHOLD_1_029,HOUSEHOLD_1,HOUSEHOLD,1227,0.632148377125195,0,70.22153529108706,578,7.013412563667229
HOBBIES_1_382,HOBBIES_1,HOBBIES,1225,0.6311179804224653,0,58.165893869139616,812,1.97
HOUSEHOLD_1_289,HOUSEHOLD_1,HOUSEHOLD,1224,0.6306027820711,0,58.26893353941267,810,5.133446676970635
FOODS_2_130,FOODS_2,FOODS,1222,0.6295723853683541,0,74.29160226687274,499,1.5649019607843138
FOODS_3_781,FOODS_3,FOODS,1220,0.62854198866564015,0,62.33900051519835,731,2.534817104585265
HOUSEHOLD_1_513,HOUSEHOLD_1,HOUSEHOLD,1219,0.6280267903142724,0,65.9969088098918,660,10.371790416008423
FOODS_3_056,FOODS_3,FOODS,1218,0.6275115919629072,0,70.68521380731582,569,1.808002075765439
FOODS_2_078,FOODS_2,FOODS,1216,0.62648119526018,0,67.23338485316846,636,9.918889837745517
FOODS_2_038,FOODS_2,FOODS,1214,0.6254507985574457,0,58.11437403400309,813,6.055671406003159
FOODS_3_354,FOODS_3,FOODS,1214,0.6254507985574459,0,72.17928902627511,540,2.98
FOODS_3_486,FOODS_3,FOODS,1214,0.6254507985574462,0,62.648119526017524,725,2.741442555383822
FOODS_3_729,FOODS_3,FOODS,1213,0.6249356002060824,0,61.46316331787738,748,3.98
HOUSEHOLD_2_500,HOUSEHOLD_2,HOUSEHOLD,1213,0.6249356002060796,0,58.73261205564142,801,5.84
FOODS_1_028,FOODS_1,FOODS,1212,0.6244204018547175,0,79.80422462648119,392,2.860956598759965
HOBBIES_1_129,HOBBIES_1,HOBBIES,1212,0.6244204018547171,0,58.47501287995879,806,4.846217175301632
FOODS_3_478,FOODS_3,FOODS,1209,0.6228748068006175,0,76.71303451828955,452,1.808002075765439
FOODS_2_196,FOODS_2,FOODS,1208,0.6223596084492581,0,61.10252447192169,755,3.801442555383824
FOODS_3_060,FOODS_3,FOODS,1208,0.6223596084492549,0,68.26378155589902,616,2.98
FOODS_3_751,FOODS_3,FOODS,1208,0.6223596084492579,0,69.29417825862957,596,4.98
FOODS_3_253,FOODS_3,FOODS,1207,0.6218444100978942,0,66.30602782071098,654,1.98
HOUSEHOLD_1_182,HOUSEHOLD_1,HOUSEHOLD,1204,0.6202988150437952,0,60.1751674394642,773,4.212502585315411
HOBBIES_1_373,HOBBIES_1,HOBBIES,1203,0.619783616692435,0,65.17259144770736,676,14.72
FOODS_3_345,FOODS_3,FOODS,1199,0.6177228232869744,0,70.63369397217929,570,2.6327666151468327
FOODS_3_567,FOODS_3,FOODS,1199,0.6177228232869663,0,75.01287995878413,485,1.809242658423492
HOBBIES_1_282,HOBBIES_1,HOBBIES,1199,0.6177228232869684,0,61.92684183410613,739,4.279907264296753
HOUSEHOLD_1_238,HOUSEHOLD_1,HOUSEHOLD,1199,0.6177228232869745,0,63.52395672333848,708,2.48
HOUSEHOLD_1_479,HOUSEHOLD_1,HOUSEHOLD,1199,0.6177228232869675,0,59.71148892323544,782,7.5296733524355295
HOUSEHOLD_2_219,HOUSEHOLD_2,HOUSEHOLD,1199,0.6177228232869644,0,59.763008758371974,781,3.1481761978361695
FOODS_2_027,FOODS_2,FOODS,1197,0.6166924265842426,0,77.64039155074704,434,2.229549861495845
HOBBIES_1_349,HOBBIES_1,HOBBIES,1196,0.6161772282328757,0,72.3338485316847,537,11.36688760806917
FOODS_1_011,FOODS_1,FOODS,1195,0.615662029881507,0,70.22153529108706,578,2.5182534775888725
HOUSEHOLD_2_322,HOUSEHOLD_2,HOUSEHOLD,1193,0.6146316331787838,0,67.90314270994332,623,2.22
FOODS_1_136,FOODS_1,FOODS,1191,0.6136012364760457,0,63.57547655847501,707,4.702364760432766
FOODS_2_049,FOODS_2,FOODS,1190,0.613086038124674,0,65.37867078825347,672,2.6100257599175674
FOODS_2_188,FOODS_2,FOODS,1190,0.6130860381246783,0,65.43019062339,671,2.836439979392065
HOUSEHOLD_1_056,HOUSEHOLD_1,HOUSEHOLD,1190,0.6130860381246768,0,65.12107161257083,677,12.081798042246263
HOUSEHOLD_2_002,HOUSEHOLD_2,HOUSEHOLD,1190,0.6130860381246719,0,61.360123647604325,750,2.67
HOUSEHOLD_2_110,HOUSEHOLD_2,HOUSEHOLD,1189,0.612570839773321,0,74.3946419371458,497,3.17
FOODS_3_703,FOODS_3,FOODS,1188,0.6120556414219415,0,76.4554353426069,457,1.98
HOUSEHOLD_1_529,HOUSEHOLD_1,HOUSEHOLD,1185,0.6105100463678547,0,68.41834106130861,613,2.967042253521127
HOBBIES_1_275,HOBBIES_1,HOBBIES,1183,0.6094796496651217,0,62.49356002060793,728,12.830217849613494
HOBBIES_1_040,HOBBIES_1,HOBBIES,1182,0.6089644513137563,0,63.88459556929418,701,12.979014472777395
FOODS_2_264,FOODS_2,FOODS,1180,0.607934054611023,0,69.44873776403917,593,3.7562132921174642
FOODS_3_778,FOODS_3,FOODS,1180,0.6079340546110269,0,63.163317877382795,715,2.078763523956723
HOUSEHOLD_1_295,HOUSEHOLD_1,HOUSEHOLD,1180,0.6079340546110267,0,59.50540958268934,786,2.98
FOODS_1_014,FOODS_1,FOODS,1179,0.6074188562596685,0,70.22153529108706,578,0.98
HOUSEHOLD_2_467,HOUSEHOLD_2,HOUSEHOLD,1177,0.6063884595569301,0,62.235960844925295,733,3.97
HOUSEHOLD_1_172,HOUSEHOLD_1,HOUSEHOLD,1176,0.6058732612055617,0,75.16743946419372,482,1.9712449799196785
FOODS_2_177,FOODS_2,FOODS,1175,0.6053580628541984,0,69.13961875321999,599,3.278547770700637
FOODS_3_168,FOODS_3,FOODS,1175,0.6053580628542009,0,62.75115919629057,723,3.7711025244719223
FOODS_3_531,FOODS_3,FOODS,1175,0.6053580628541989,0,74.1885625965997,501,2.48
FOODS_1_188,FOODS_1,FOODS,1171,0.6032972694487508,0,73.67336424523442,511,2.98
HOUSEHOLD_1_167,HOUSEHOLD_1,HOUSEHOLD,1169,0.6022668727460028,0,61.360123647604325,750,2.8184435797665373
HOUSEHOLD_2_193,HOUSEHOLD_2,HOUSEHOLD,1168,0.6017516743946404,0,59.8145285935085,780,4.94
HOUSEHOLD_1_113,HOUSEHOLD_1,HOUSEHOLD,1167,0.6012364760432873,0,68.6244204018547,609,5.918628215120808
HOUSEHOLD_2_368,HOUSEHOLD_2,HOUSEHOLD,1167,0.6012364760432761,0,59.29933024214322,790,5.503693972179289
HOBBIES_1_235,HOBBIES_1,HOBBIES,1166,0.6007212776919119,0,60.278207109737245,771,12.797574606619637
HOUSEHOLD_2_499,HOUSEHOLD_2,HOUSEHOLD,1166,0.6007212776919054,0,76.04327666151468,465,1.97
FOODS_3_193,FOODS_3,FOODS,1164,0.5996908809891787,0,63.3693972179289,711,2.435157135497166
HOBBIES_1_137,HOBBIES_1,HOBBIES,1161,0.5981452859350832,0,61.41164348274085,749,9.48742916022669
HOUSEHOLD_1_449,HOUSEHOLD_1,HOUSEHOLD,1161,0.598145285935093,0,63.472436888201955,709,15.098431208053695
FOODS_3_081,FOODS_3,FOODS,1160,0.5976300875837193,0,59.71148892323544,782,4.603317877382792
FOODS_2_145,FOODS_2,FOODS,1159,0.5971148892323704,0,79.90726429675425,390,2.344480712166172
FOODS_3_467,FOODS_3,FOODS,1159,0.5971148892323551,0,58.78413189077795,800,1.9667284904688305
HOUSEHOLD_2_346,HOUSEHOLD_2,HOUSEHOLD,1159,0.5971148892323687,0,72.84904688304998,527,3.33
HOBBIES_1_072,HOBBIES_1,HOBBIES,1158,0.5965996908809869,0,60.69036579082947,763,1.97
FOODS_3_571,FOODS_3,FOODS,1157,0.5960844925296226,0,65.63626996393612,667,8.528966648441761
FOODS_1_062,FOODS_1,FOODS,1156,0.5955692941782572,0,64.24523441524987,694,4.00204533745492
HOBBIES_1_122,HOBBIES_1,HOBBIES,1155,0.5950540958269036,0,74.13704276146316,502,1.77
HOUSEHOLD_1_421,HOUSEHOLD_1,HOUSEHOLD,1154,0.594538897475528,0,66.66666666666666,647,6.1852143314139445
FOODS_1_134,FOODS_1,FOODS,1153,0.594023699124178,0,72.1277691911386,541,1.98
HOUSEHOLD_2_102,HOUSEHOLD_2,HOUSEHOLD,1152,0.5935085007728017,0,72.3338485316847,537,2.4908855291576675
HOBBIES_1_266,HOBBIES_1,HOBBIES,1151,0.5929933024214314,0,63.7300360638846,704,4.6783040330920365
HOUSEHOLD_1_462,HOUSEHOLD_1,HOUSEHOLD,1150,0.592478104070078,0,74.54920144255539,494,2.3637248995983935
HOBBIES_1_076,HOBBIES_1,HOBBIES,1149,0.5919629057187011,0,66.82122617207625,644,3.269191138588354
HOUSEHOLD_1_281,HOUSEHOLD_1,HOUSEHOLD,1149,0.591962905718701,0,62.545079855744454,727,4.914509132420092
HOUSEHOLD_2_128,HOUSEHOLD_2,HOUSEHOLD,1145,0.5899021123132391,0,65.73930963420918,665,5.919010819165378
HOBBIES_1_270,HOBBIES_1,HOBBIES,1144,0.5893869139618729,0,61.41164348274085,749,4.843665254237288
HOUSEHOLD_1_246,HOUSEHOLD_1,HOUSEHOLD,1144,0.5893869139618559,0,81.14374034003092,366,3.98
HOUSEHOLD_1_278,HOUSEHOLD_1,HOUSEHOLD,1143,0.5888717156105105,0,56.05358062854199,853,6.108485316846983
HOUSEHOLD_2_449,HOUSEHOLD_2,HOUSEHOLD,1142,0.5883565172591458,0,69.65481710458526,589,5.650623003194888
FOODS_2_303,FOODS_2,FOODS,1141,0.587841318907771,0,71.4064914992272,555,2.172647214854112
FOODS_3_823,FOODS_3,FOODS,1141,0.5878413189077646,0,73.05512622359609,523,2.750432276657061
FOODS_2_218,FOODS_2,FOODS,1140,0.5873261205564141,0,61.051004636785166,756,3.800360638845958
FOODS_2_319,FOODS_2,FOODS,1140,0.5873261205564149,0,66.87274600721278,643,2.793910355486862
HOUSEHOLD_2_044,HOUSEHOLD_2,HOUSEHOLD,1140,0.5873261205563959,0,78.82534775888718,411,3.48
HOUSEHOLD_1_205,HOUSEHOLD_1,HOUSEHOLD,1139,0.5868109222050503,0,61.46316331787738,748,5.960198640878202
HOUSEHOLD_1_377,HOUSEHOLD_1,HOUSEHOLD,1134,0.5842349304482228,0,58.681092220504894,802,8.752488408037099
FOODS_3_235,FOODS_3,FOODS,1131,0.5826893353941288,0,70.8397733127254,566,1.8061070304302211
FOODS_3_813,FOODS_3,FOODS,1130,0.5821741370427465,0,77.33127253992788,440,4.505586592178771
HOBBIES_1_167,HOBBIES_1,HOBBIES,1130,0.5821741370427519,0,81.34981968057701,362,0.6906936866718628
HOUSEHOLD_1_511,HOUSEHOLD_1,HOUSEHOLD,1130,0.5821741370427597,0,61.514683153013905,747,6.007708933717579
HOUSEHOLD_2_388,HOUSEHOLD_2,HOUSEHOLD,1130,0.5821741370427613,0,60.99948480164864,757,6.965641421947449
FOODS_3_484,FOODS_3,FOODS,1129,0.5816589386913965,0,57.238536836682115,830,1.9911798042246267
HOBBIES_1_075,HOBBIES_1,HOBBIES,1129,0.5816589386913974,0,61.92684183410613,739,7.041257083977332
HOBBIES_1_081,HOBBIES_1,HOBBIES,1122,0.5780525502318314,0,66.15146831530139,657,14.72
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,1122,0.5780525502318313,0,65.17259144770736,676,8.97
FOODS_3_630,FOODS_3,FOODS,1121,0.5775373518804731,0,70.47913446676971,573,2.6363730036063884
HOUSEHOLD_2_376,HOUSEHOLD_2,HOUSEHOLD,1119,0.5765069551777461,0,59.402369912416276,788,3.7540030911901074
FOODS_3_620,FOODS_3,FOODS,1116,0.5749613601236495,0,63.83307573415765,702,6.575165987186952
HOBBIES_1_296,HOBBIES_1,HOBBIES,1116,0.574961360123647,0,58.93869139618754,797,7.177897990726432
HOUSEHOLD_1_331,HOUSEHOLD_1,HOUSEHOLD,1116,0.5749613601236501,0,63.26635754765585,713,4.86355486862442
HOUSEHOLD_1_026,HOUSEHOLD_1,HOUSEHOLD,1112,0.5729005667181789,0,70.22153529108706,578,2.883032886723508
HOBBIES_1_397,HOBBIES_1,HOBBIES,1111,0.5723853683668115,0,69.86089644513137,585,4.296449704142013
HOUSEHOLD_1_322,HOUSEHOLD_1,HOUSEHOLD,1111,0.5723853683668283,0,72.64296754250387,531,2.8629615861214375
FOODS_3_545,FOODS_3,FOODS,1109,0.5713549716640868,0,75.06439979392066,484,1
FOODS_3_677,FOODS_3,FOODS,1107,0.5703245749613591,0,62.02988150437918,737,3.98
FOODS_3_733,FOODS_3,FOODS,1107,0.5703245749613619,0,78.77382792375064,412,1.9564774044032445
FOODS_2_004,FOODS_2,FOODS,1106,0.5698093766099905,0,73.4672849046883,515,3.864039603960396
FOODS_3_593,FOODS_3,FOODS,1106,0.5698093766099946,0,64.96651210716125,680,6.526155567991044
HOUSEHOLD_1_170,HOUSEHOLD_1,HOUSEHOLD,1106,0.5698093766099931,0,65.7908294693457,664,1.96166081871345
HOUSEHOLD_2_191,HOUSEHOLD_2,HOUSEHOLD,1105,0.5692941782586289,0,60.58732612055642,765,4.992916022668727
FOODS_3_095,FOODS_3,FOODS,1104,0.5687789799072643,0,64.55435342606903,688,5.198979907264297
HOBBIES_1_231,HOBBIES_1,HOBBIES,1104,0.568778979907271,0,61.41164348274085,749,6.87
FOODS_2_316,FOODS_2,FOODS,1102,0.5677485832045305,0,72.95208655332303,525,10.883468715697042
FOODS_3_105,FOODS_3,FOODS,1101,0.5672333848531658,0,73.41576506955178,516,2.88
HOBBIES_1_097,HOBBIES_1,HOBBIES,1101,0.567233384853169,0,57.39309634209171,827,4.165924781040699
FOODS_3_553,FOODS_3,FOODS,1100,0.5667181865017927,0,69.08809891808346,600,2.5048615384615385
FOODS_3_134,FOODS_3,FOODS,1098,0.565687789799062,0,83.82277176713035,314,6.965138004246285
FOODS_3_627,FOODS_3,FOODS,1098,0.5656877897990719,0,66.3575476558475,653,2.8176609442060077
HOUSEHOLD_2_172,HOUSEHOLD_2,HOUSEHOLD,1097,0.5651725914477077,0,61.97836166924265,738,6.201859866048426
FOODS_2_394,FOODS_2,FOODS,1095,0.5641421947449764,0,68.0577022153529,620,2.732952086553321
HOUSEHOLD_1_097,HOUSEHOLD_1,HOUSEHOLD,1094,0.5636269963936135,0,58.99021123132406,796,4.004945904173106
FOODS_3_420,FOODS_3,FOODS,1093,0.5631117980422478,0,61.66924265842349,744,8.48
FOODS_2_001,FOODS_2,FOODS,1092,0.562596599690874,0,66.61514683153014,648,1.9932791185729277
HOUSEHOLD_1_436,HOUSEHOLD_1,HOUSEHOLD,1092,0.5625965996908778,0,72.48840803709427,534,10.925692941782579
FOODS_1_070,FOODS_1,FOODS,1091,0.562081401339511,0,76.71303451828955,452,0.98
HOBBIES_1_356,HOBBIES_1,HOBBIES,1090,0.5615662029881443,0,62.69963936115405,724,5.528109222050494
HOUSEHOLD_2_353,HOUSEHOLD_2,HOUSEHOLD,1088,0.5605358062854175,0,63.83307573415765,702,4.667426900584795
FOODS_3_179,FOODS_3,FOODS,1086,0.5595054095826895,0,62.33900051519835,731,4.344831038798503
HOBBIES_1_087,HOBBIES_1,HOBBIES,1085,0.5589902112313229,0,64.24523441524987,694,12.832382290934646
HOUSEHOLD_2_434,HOUSEHOLD_2,HOUSEHOLD,1083,0.5579598145285942,0,67.59402369912416,629,1.88
HOUSEHOLD_1_268,HOUSEHOLD_1,HOUSEHOLD,1082,0.5574446161772285,0,60.89644513137558,759,8.333611540443071
FOODS_2_011,FOODS_2,FOODS,1079,0.5558990211231328,0,68.93353941267388,603,2.836439979392065
FOODS_1_101,FOODS_1,FOODS,1073,0.55280783101494,0,68.72746007212777,607,1.9799845440494592
HOUSEHOLD_1_164,HOUSEHOLD_1,HOUSEHOLD,1073,0.5528078310149472,0,72.3338485316847,537,2.883032886723508
FOODS_2_180,FOODS_2,FOODS,1072,0.5522926326635721,0,74.29160226687274,499,2.446567164179105
HOUSEHOLD_1_154,HOUSEHOLD_1,HOUSEHOLD,1070,0.5512622359608441,0,66.82122617207625,644,3.2710870685213793
FOODS_2_125,FOODS_2,FOODS,1068,0.5502318392581117,0,70.53065430190624,572,2.5615492957746477
FOODS_2_133,FOODS_2,FOODS,1067,0.5497166409067484,0,67.69706336939721,627,2.8361154044307066
HOUSEHOLD_2_325,HOUSEHOLD_2,HOUSEHOLD,1067,0.5497166409067479,0,60.79340546110252,761,3.757284904688306
FOODS_2_263,FOODS_2,FOODS,1065,0.548686244204017,0,66.46058732612056,651,5.921203124999999
FOODS_2_190,FOODS_2,FOODS,1061,0.5466254507985567,0,70.94281298299846,564,2.8361154044307066
HOUSEHOLD_1_134,HOUSEHOLD_1,HOUSEHOLD,1061,0.5466254507985567,0,62.75115919629057,723,4.061908794788273
FOODS_1_039,FOODS_1,FOODS,1060,0.5461102524471918,0,68.0577022153529,620,2.48
FOODS_2_167,FOODS_2,FOODS,1060,0.5461102524471918,0,68.88201957753736,604,2.5426996393611536
HOBBIES_1_240,HOBBIES_1,HOBBIES,1060,0.5461102524471917,0,65.17259144770736,676,2.9375455079271875
FOODS_3_670,FOODS_3,FOODS,1059,0.5455950540958268,0,60.32972694487378,770,1.9904585265327153
HOBBIES_1_310,HOBBIES_1,HOBBIES,1057,0.5445646573930968,0,60.48428645028336,767,5.336857290056674
FOODS_2_331,FOODS_2,FOODS,1056,0.5440494590417319,0,68.10922205048944,619,2.8596737044145866
HOUSEHOLD_1_299,HOUSEHOLD_1,HOUSEHOLD,1054,0.543019062339002,0,70.53065430190624,572,4.998432240921169
FOODS_1_038,FOODS_1,FOODS,1053,0.5425038639876363,0,64.14219474497682,696,9.187373319544987
FOODS_3_521,FOODS_3,FOODS,1053,0.5425038639876303,0,75.42503863987635,477,2.54
HOUSEHOLD_1_178,HOUSEHOLD_1,HOUSEHOLD,1053,0.5425038639876365,0,61.10252447192169,755,4.435955692941781
HOUSEHOLD_1_017,HOUSEHOLD_1,HOUSEHOLD,1052,0.5419886656362706,0,70.63369397217929,570,4.95717818642993
HOUSEHOLD_1_211,HOUSEHOLD_1,HOUSEHOLD,1052,0.5419886656362711,0,65.17259144770736,676,3.8671148892323544
FOODS_3_293,FOODS_3,FOODS,1051,0.5414734672849065,0,74.7552807831015,490,2.023433298862461
FOODS_3_161,FOODS_3,FOODS,1050,0.5409582689335408,0,63.11179804224627,716,2.023637300360639
FOODS_1_030,FOODS_1,FOODS,1048,0.5399278722308106,0,71.04585265327151,562,3.1874767321613224
FOODS_2_053,FOODS_2,FOODS,1048,0.5399278722308107,0,61.25708397733127,752,7.303539412673879
HOUSEHOLD_1_156,HOUSEHOLD_1,HOUSEHOLD,1047,0.5394126738794303,0,81.65893869139619,356,2.73
FOODS_3_125,FOODS_3,FOODS,1045,0.5383822771767047,0,82.01957753735188,349,4.98
HOBBIES_1_123,HOBBIES_1,HOBBIES,1045,0.5383822771767166,0,66.9242658423493,642,7.951207992733879
FOODS_2_137,FOODS_2,FOODS,1044,0.5378670788253471,0,69.60329726944875,590,2.5475682637815558
HOUSEHOLD_2_047,HOUSEHOLD_2,HOUSEHOLD,1043,0.5373518804739824,0,67.43946419371458,632,3.2873621844410112
HOUSEHOLD_2_007,HOUSEHOLD_2,HOUSEHOLD,1042,0.5368366821226211,0,67.95466254507986,622,2.58
HOUSEHOLD_1_395,HOUSEHOLD_1,HOUSEHOLD,1038,0.5347758887171595,0,68.0577022153529,620,4.867233384853169
HOUSEHOLD_2_071,HOUSEHOLD_2,HOUSEHOLD,1036,0.5337454920144244,0,66.66666666666666,647,6.442436888201958
HOUSEHOLD_2_310,HOUSEHOLD_2,HOUSEHOLD,1036,0.5337454920144246,0,62.95723853683668,719,1.42
HOUSEHOLD_1_126,HOUSEHOLD_1,HOUSEHOLD,1033,0.5321998969603304,0,60.69036579082947,763,8.752488408037099
HOUSEHOLD_1_160,HOUSEHOLD_1,HOUSEHOLD,1031,0.5311695002575996,0,72.17928902627511,540,10.371790416008423
HOUSEHOLD_2_380,HOUSEHOLD_2,HOUSEHOLD,1029,0.5301391035548702,0,63.83307573415765,702,5.179119010819165
HOUSEHOLD_2_341,HOUSEHOLD_2,HOUSEHOLD,1023,0.5270479134466758,0,63.163317877382795,715,5.302869654817105
FOODS_1_156,FOODS_1,FOODS,1021,0.5260175167439548,0,68.67594023699124,608,2.3676523994811958
HOUSEHOLD_2_311,HOUSEHOLD_2,HOUSEHOLD,1021,0.5260175167439457,0,66.56362699639361,649,5.915423991726992
