date,store_id,state_id,cat_id,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_ca,is_event,is_weekend,units_sold,revenue,average_price,active_items
2014-03-23,CA_1,CA,HOUSEHOLD,Sunday,2,3,2014,NA,NA,NA,NA,0,0,1,1134,4525.909999999997,4.595881294964034,420
2014-03-24,CA_1,CA,FOODS,Monday,3,3,2014,NA,NA,NA,NA,0,0,0,2851,6822.819999999995,2.619449515116919,642
2014-03-24,CA_1,CA,HOBBIES,Monday,3,3,2014,NA,NA,NA,NA,0,0,0,393,1352.7600000000011,4.600901856763909,162
2014-03-24,CA_1,CA,HOUSEHOLD,Monday,3,3,2014,NA,NA,NA,NA,0,0,0,709,2884.2000000000016,4.8911228334589305,336
2014-03-25,CA_1,CA,FOODS,Tuesday,4,3,2014,NA,NA,NA,NA,0,0,0,2377,5601.639999999998,2.631490259740233,594
2014-03-25,CA_1,CA,HOBBIES,Tuesday,4,3,2014,NA,NA,NA,NA,0,0,0,351,1316.4200000000008,4.746506849315051,144
2014-03-25,CA_1,CA,HOUSEHOLD,Tuesday,4,3,2014,NA,NA,NA,NA,0,0,0,588,2393.720000000003,4.982154963680387,303
2014-03-26,CA_1,CA,FOODS,Wednesday,5,3,2014,NA,NA,NA,NA,0,0,0,2088,5057.78,2.7044120819848745,604
2014-03-26,CA_1,CA,HOBBIES,Wednesday,5,3,2014,NA,NA,NA,NA,0,0,0,362,1243.5000000000007,4.558050734312398,136
2014-03-26,CA_1,CA,HOUSEHOLD,Wednesday,5,3,2014,NA,NA,NA,NA,0,0,0,631,2589.7500000000023,4.958421052631578,312
2014-03-27,CA_1,CA,FOODS,Thursday,6,3,2014,NA,NA,NA,NA,0,0,0,2267,5600.4,2.7165699658702844,634
2014-03-27,CA_1,CA,HOBBIES,Thursday,6,3,2014,NA,NA,NA,NA,0,0,0,471,1443.6600000000014,4.19261988304092,139
2014-03-27,CA_1,CA,HOUSEHOLD,Thursday,6,3,2014,NA,NA,NA,NA,0,0,0,629,2695.050000000001,5.028552000000001,333
2014-03-28,CA_1,CA,FOODS,Friday,7,3,2014,NA,NA,NA,NA,0,0,0,2813,6650.619999999993,2.5866443733643267,671
2014-03-28,CA_1,CA,HOBBIES,Friday,7,3,2014,NA,NA,NA,NA,0,0,0,433,1626.120000000002,4.646603053435098,170
2014-03-28,CA_1,CA,HOUSEHOLD,Friday,7,3,2014,NA,NA,NA,NA,0,0,0,680,2875.000000000001,4.989339477726573,332
2014-03-29,CA_1,CA,FOODS,Saturday,1,3,2014,NA,NA,NA,NA,0,0,1,3381,8271.229999999981,2.610633518425017,718
2014-03-29,CA_1,CA,HOBBIES,Saturday,1,3,2014,NA,NA,NA,NA,0,0,1,570,1917.5900000000015,4.207322404371569,182
2014-03-29,CA_1,CA,HOUSEHOLD,Saturday,1,3,2014,NA,NA,NA,NA,0,0,1,1003,4394.499999999999,4.870789302022183,428
2014-03-30,CA_1,CA,FOODS,Sunday,2,3,2014,NA,NA,NA,NA,0,0,1,4085,9751.67999999997,2.535806869734266,755
2014-03-30,CA_1,CA,HOBBIES,Sunday,2,3,2014,NA,NA,NA,NA,0,0,1,499,2078.8100000000013,4.733938315539722,183
2014-03-30,CA_1,CA,HOUSEHOLD,Sunday,2,3,2014,NA,NA,NA,NA,0,0,1,1183,5160.51,4.8107538280329765,443
2014-03-31,CA_1,CA,FOODS,Monday,3,3,2014,NA,NA,NA,NA,0,0,0,2483,6070.019999999992,2.674112903225782,682
2014-03-31,CA_1,CA,HOBBIES,Monday,3,3,2014,NA,NA,NA,NA,0,0,0,364,1399.9200000000017,4.8217166212533895,157
2014-03-31,CA_1,CA,HOUSEHOLD,Monday,3,3,2014,NA,NA,NA,NA,0,0,0,761,3301.0999999999995,4.9603279883381965,347
2014-04-01,CA_1,CA,FOODS,Tuesday,4,4,2014,NA,NA,NA,NA,1,0,0,2636,6238.229999999988,2.605062480950904,654
2014-04-01,CA_1,CA,HOBBIES,Tuesday,4,4,2014,NA,NA,NA,NA,1,0,0,449,1447.7800000000013,4.408069963811804,147
2014-04-01,CA_1,CA,HOUSEHOLD,Tuesday,4,4,2014,NA,NA,NA,NA,1,0,0,688,2944.6200000000013,4.97702353834472,329
2014-04-02,CA_1,CA,FOODS,Wednesday,5,4,2014,NA,NA,NA,NA,1,0,0,2826,6716.319999999986,2.595628082390465,678
2014-04-02,CA_1,CA,HOBBIES,Wednesday,5,4,2014,NA,NA,NA,NA,1,0,0,452,1583.570000000001,4.402511961722471,143
2014-04-02,CA_1,CA,HOUSEHOLD,Wednesday,5,4,2014,NA,NA,NA,NA,1,0,0,774,3205.369999999999,4.887126353790614,347
2014-04-03,CA_1,CA,FOODS,Thursday,6,4,2014,NA,NA,NA,NA,1,0,0,2859,6311.549999999988,2.474816709292388,639
2014-04-03,CA_1,CA,HOBBIES,Thursday,6,4,2014,NA,NA,NA,NA,1,0,0,461,1511.7300000000014,4.3526777251184665,144
2014-04-03,CA_1,CA,HOUSEHOLD,Thursday,6,4,2014,NA,NA,NA,NA,1,0,0,709,3111.74,5.068605003790752,348
2014-04-04,CA_1,CA,FOODS,Friday,7,4,2014,NA,NA,NA,NA,1,0,0,3085,7234.659999999983,2.5531706008583464,656
2014-04-04,CA_1,CA,HOBBIES,Friday,7,4,2014,NA,NA,NA,NA,1,0,0,483,1552.5700000000024,4.3614523809523655,170
2014-04-04,CA_1,CA,HOUSEHOLD,Friday,7,4,2014,NA,NA,NA,NA,1,0,0,739,3239.28,4.991107738998481,379
2014-04-05,CA_1,CA,FOODS,Saturday,1,4,2014,NA,NA,NA,NA,1,0,1,3958,9453.859999999977,2.5507905840550538,756
2014-04-05,CA_1,CA,HOBBIES,Saturday,1,4,2014,NA,NA,NA,NA,1,0,1,692,2463.629999999998,4.180839024390248,195
2014-04-05,CA_1,CA,HOUSEHOLD,Saturday,1,4,2014,NA,NA,NA,NA,1,0,1,1155,4915.120000000001,4.751371496720333,437
2014-04-06,CA_1,CA,FOODS,Sunday,2,4,2014,NA,NA,NA,NA,1,0,1,4639,11251.789999999955,2.553027558296377,751
2014-04-06,CA_1,CA,HOBBIES,Sunday,2,4,2014,NA,NA,NA,NA,1,0,1,637,2264.820000000001,4.258128898128883,203
2014-04-06,CA_1,CA,HOUSEHOLD,Sunday,2,4,2014,NA,NA,NA,NA,1,0,1,1061,4545.450000000002,4.769247512437811,412
2014-04-07,CA_1,CA,FOODS,Monday,3,4,2014,NA,NA,NA,NA,1,0,0,3304,7895.549999999986,2.5840703005603456,679
2014-04-07,CA_1,CA,HOBBIES,Monday,3,4,2014,NA,NA,NA,NA,1,0,0,414,1311.4400000000003,4.436122194513698,140
2014-04-07,CA_1,CA,HOUSEHOLD,Monday,3,4,2014,NA,NA,NA,NA,1,0,0,776,3137.7500000000023,4.826714082503555,329
2014-04-08,CA_1,CA,FOODS,Tuesday,4,4,2014,NA,NA,NA,NA,1,0,0,3020,7114.51999999999,2.563053061224465,646
2014-04-08,CA_1,CA,HOBBIES,Tuesday,4,4,2014,NA,NA,NA,NA,1,0,0,370,1487.8400000000013,4.8951831750339005,161
2014-04-08,CA_1,CA,HOUSEHOLD,Tuesday,4,4,2014,NA,NA,NA,NA,1,0,0,655,2885.3499999999995,5.047424359968968,325
2014-04-09,CA_1,CA,FOODS,Wednesday,5,4,2014,NA,NA,NA,NA,1,0,0,2843,6827.67999999999,2.603941564021748,653
2014-04-09,CA_1,CA,HOBBIES,Wednesday,5,4,2014,NA,NA,NA,NA,1,0,0,454,1460.4500000000025,4.402135922330081,158
2014-04-09,CA_1,CA,HOUSEHOLD,Wednesday,5,4,2014,NA,NA,NA,NA,1,0,0,669,2744.7400000000016,4.93565384615384,328
2014-04-10,CA_1,CA,FOODS,Thursday,6,4,2014,NA,NA,NA,NA,1,0,0,2875,6822.50999999999,2.586139903709974,645
2014-04-10,CA_1,CA,HOBBIES,Thursday,6,4,2014,NA,NA,NA,NA,1,0,0,450,1385.9500000000014,4.307890909090894,153
2014-04-10,CA_1,CA,HOUSEHOLD,Thursday,6,4,2014,NA,NA,NA,NA,1,0,0,690,2982.030000000001,4.9764827586206835,344
2014-04-11,CA_1,CA,FOODS,Friday,7,4,2014,NA,NA,NA,NA,0,0,0,2996,7468.1999999999925,2.6619873033397528,674
2014-04-11,CA_1,CA,HOBBIES,Friday,7,4,2014,NA,NA,NA,NA,0,0,0,625,1506.6900000000014,3.6932107355864665,147
2014-04-11,CA_1,CA,HOUSEHOLD,Friday,7,4,2014,NA,NA,NA,NA,0,0,0,729,3077.420000000001,4.881528614457831,360
2014-04-12,CA_1,CA,FOODS,Saturday,1,4,2014,NA,NA,NA,NA,0,0,1,3664,8933.499999999978,2.5830794623909266,726
2014-04-12,CA_1,CA,HOBBIES,Saturday,1,4,2014,NA,NA,NA,NA,0,0,1,493,1964.020000000002,4.609749403341272,185
2014-04-12,CA_1,CA,HOUSEHOLD,Saturday,1,4,2014,NA,NA,NA,NA,0,0,1,1014,4216.839999999997,4.736673076923077,413
2014-04-13,CA_1,CA,FOODS,Sunday,2,4,2014,NA,NA,NA,NA,0,0,1,3978,10245.589999999973,2.6918590308369845,741
2014-04-13,CA_1,CA,HOBBIES,Sunday,2,4,2014,NA,NA,NA,NA,0,0,1,532,1914.7400000000018,4.465437003405206,181
2014-04-13,CA_1,CA,HOUSEHOLD,Sunday,2,4,2014,NA,NA,NA,NA,0,0,1,1080,4615.629999999998,4.7824491054904374,418
2014-04-14,CA_1,CA,FOODS,Monday,3,4,2014,NA,NA,NA,NA,0,0,0,2828,6966.499999999996,2.6699799999999776,631
2014-04-14,CA_1,CA,HOBBIES,Monday,3,4,2014,NA,NA,NA,NA,0,0,0,357,1350.6000000000017,4.7949733333333135,137
2014-04-14,CA_1,CA,HOUSEHOLD,Monday,3,4,2014,NA,NA,NA,NA,0,0,0,716,2679.9800000000014,4.790560058953571,318
2014-04-15,CA_1,CA,FOODS,Tuesday,4,4,2014,NA,NA,NA,NA,0,0,0,2525,6308.429999999992,2.7010590440487086,627
2014-04-15,CA_1,CA,HOBBIES,Tuesday,4,4,2014,NA,NA,NA,NA,0,0,0,296,1292.5900000000004,5.097182080924836,134
2014-04-15,CA_1,CA,HOUSEHOLD,Tuesday,4,4,2014,NA,NA,NA,NA,0,0,0,669,2672.160000000004,4.90219040247678,336
2014-04-16,CA_1,CA,FOODS,Wednesday,5,4,2014,NA,NA,NA,NA,0,0,0,2996,7374.599999999983,2.645760899369321,652
2014-04-16,CA_1,CA,HOBBIES,Wednesday,5,4,2014,NA,NA,NA,NA,0,0,0,379,1584.6400000000012,4.879122807017526,168
2014-04-16,CA_1,CA,HOUSEHOLD,Wednesday,5,4,2014,NA,NA,NA,NA,0,0,0,826,3278.7099999999964,4.7655688202247175,361
2014-04-17,CA_1,CA,FOODS,Thursday,6,4,2014,NA,NA,NA,NA,0,0,0,2857,7043.209999999981,2.6566523605149963,665
2014-04-17,CA_1,CA,HOBBIES,Thursday,6,4,2014,NA,NA,NA,NA,0,0,0,409,1520.7200000000016,4.648333333333318,159
2014-04-17,CA_1,CA,HOUSEHOLD,Thursday,6,4,2014,NA,NA,NA,NA,0,0,0,782,2991.6300000000006,4.766762589928057,351
2014-04-18,CA_1,CA,FOODS,Friday,7,4,2014,NA,NA,NA,NA,0,0,0,3738,9250.249999999969,2.6160811123985868,726
2014-04-18,CA_1,CA,HOBBIES,Friday,7,4,2014,NA,NA,NA,NA,0,0,0,513,2159.5999999999995,4.770106508875726,198
2014-04-18,CA_1,CA,HOUSEHOLD,Friday,7,4,2014,NA,NA,NA,NA,0,0,0,823,3413.4399999999982,4.838360773085181,385
2014-04-19,CA_1,CA,FOODS,Saturday,1,4,2014,NA,NA,NA,NA,0,0,1,4762,11341.389999999972,2.5021942039894416,760
2014-04-19,CA_1,CA,HOBBIES,Saturday,1,4,2014,NA,NA,NA,NA,0,0,1,477,1962.260000000002,4.621598062953979,184
2014-04-19,CA_1,CA,HOUSEHOLD,Saturday,1,4,2014,NA,NA,NA,NA,0,0,1,1018,4176.779999999996,4.715376690276881,428
2014-04-20,CA_1,CA,FOODS,Sunday,2,4,2014,Easter,Cultural,OrthodoxEaster,Religious,0,1,1,3532,8156.149999999975,2.5046166666666494,644
2014-04-20,CA_1,CA,HOBBIES,Sunday,2,4,2014,Easter,Cultural,OrthodoxEaster,Religious,0,1,1,457,1941.450000000003,4.803631840796004,186
2014-04-20,CA_1,CA,HOUSEHOLD,Sunday,2,4,2014,Easter,Cultural,OrthodoxEaster,Religious,0,1,1,825,3211.349999999997,4.733203613620566,349
2014-04-21,CA_1,CA,FOODS,Monday,3,4,2014,NA,NA,NA,NA,0,0,0,2657,6518.969999999993,2.668763102725345,630
2014-04-21,CA_1,CA,HOBBIES,Monday,3,4,2014,NA,NA,NA,NA,0,0,0,390,1345.7100000000019,4.524583866837371,142
2014-04-21,CA_1,CA,HOUSEHOLD,Monday,3,4,2014,NA,NA,NA,NA,0,0,0,782,3076.3399999999983,4.727027220630373,349
2014-04-22,CA_1,CA,FOODS,Tuesday,4,4,2014,Pesach End,Religious,NA,NA,0,1,0,2630,6405.55999999999,2.6780907997594463,616
2014-04-22,CA_1,CA,HOBBIES,Tuesday,4,4,2014,Pesach End,Religious,NA,NA,0,1,0,478,1474.1400000000015,4.338589449541269,139
2014-04-22,CA_1,CA,HOUSEHOLD,Tuesday,4,4,2014,Pesach End,Religious,NA,NA,0,1,0,677,2717.9000000000005,4.904645608628656,342
2014-04-23,CA_1,CA,FOODS,Wednesday,5,4,2014,NA,NA,NA,NA,0,0,0,2159,5293.889999999995,2.7092076788830464,606
2014-04-23,CA_1,CA,HOBBIES,Wednesday,5,4,2014,NA,NA,NA,NA,0,0,0,490,1463.5000000000018,4.1107361268403,140
2014-04-23,CA_1,CA,HOUSEHOLD,Wednesday,5,4,2014,NA,NA,NA,NA,0,0,0,695,2848.5200000000004,4.9299694656488535,348
2014-04-24,CA_1,CA,FOODS,Thursday,6,4,2014,NA,NA,NA,NA,0,0,0,2356,5911.389999999994,2.7226752645502432,644
2014-04-24,CA_1,CA,HOBBIES,Thursday,6,4,2014,NA,NA,NA,NA,0,0,0,452,1496.2300000000016,4.414915048543674,161
2014-04-24,CA_1,CA,HOUSEHOLD,Thursday,6,4,2014,NA,NA,NA,NA,0,0,0,692,2884.61,4.929155145929339,353
2014-04-25,CA_1,CA,FOODS,Friday,7,4,2014,NA,NA,NA,NA,0,0,0,3042,7632.849999999987,2.670163265306097,679
2014-04-25,CA_1,CA,HOBBIES,Friday,7,4,2014,NA,NA,NA,NA,0,0,0,412,1535.7000000000012,4.670102564102548,165
2014-04-25,CA_1,CA,HOUSEHOLD,Friday,7,4,2014,NA,NA,NA,NA,0,0,0,732,3041.61,4.935541448842417,356
2014-04-26,CA_1,CA,FOODS,Saturday,1,4,2014,NA,NA,NA,NA,0,0,1,3741,9456.169999999973,2.668216839677024,721
2014-04-26,CA_1,CA,HOBBIES,Saturday,1,4,2014,NA,NA,NA,NA,0,0,1,599,2087.0500000000006,4.273269841269826,188
2014-04-26,CA_1,CA,HOUSEHOLD,Saturday,1,4,2014,NA,NA,NA,NA,0,0,1,1104,4656.419999999999,4.75711980136561,457
2014-04-27,CA_1,CA,FOODS,Sunday,2,4,2014,NA,NA,NA,NA,0,0,1,3941,9855.35999999997,2.631347345132724,736
2014-04-27,CA_1,CA,HOBBIES,Sunday,2,4,2014,NA,NA,NA,NA,0,0,1,459,1974.1800000000019,4.892377450980374,177
2014-04-27,CA_1,CA,HOUSEHOLD,Sunday,2,4,2014,NA,NA,NA,NA,0,0,1,1170,4989.8499999999995,4.770698090692125,458
2014-04-28,CA_1,CA,FOODS,Monday,3,4,2014,NA,NA,NA,NA,0,0,0,2754,6438.42999999999,2.58997959778488,638
2014-04-28,CA_1,CA,HOBBIES,Monday,3,4,2014,NA,NA,NA,NA,0,0,0,406,1274.0500000000009,4.454462499999984,140
2014-04-28,CA_1,CA,HOUSEHOLD,Monday,3,4,2014,NA,NA,NA,NA,0,0,0,757,3119.52,4.856483516483517,356
2014-04-29,CA_1,CA,FOODS,Tuesday,4,4,2014,NA,NA,NA,NA,0,0,0,2223,5620.789999999997,2.7568053187862027,605
2014-04-29,CA_1,CA,HOBBIES,Tuesday,4,4,2014,NA,NA,NA,NA,0,0,0,338,1020.2600000000006,4.508778220451509,119
2014-04-29,CA_1,CA,HOUSEHOLD,Tuesday,4,4,2014,NA,NA,NA,NA,0,0,0,699,2968.879999999998,4.975103766333587,362
2014-04-30,CA_1,CA,FOODS,Wednesday,5,4,2014,NA,NA,NA,NA,0,0,0,2414,5999.979999999997,2.700178287169667,588
2014-04-30,CA_1,CA,HOBBIES,Wednesday,5,4,2014,NA,NA,NA,NA,0,0,0,455,1328.9800000000012,4.215396449704126,144
2014-04-30,CA_1,CA,HOUSEHOLD,Wednesday,5,4,2014,NA,NA,NA,NA,0,0,0,636,2668.939999999999,5.019991948470208,358
2014-05-01,CA_1,CA,FOODS,Thursday,6,5,2014,NA,NA,NA,NA,1,0,0,2950,7309.439999999988,2.649380530973429,649
2014-05-01,CA_1,CA,HOBBIES,Thursday,6,5,2014,NA,NA,NA,NA,1,0,0,366,1270.710000000001,4.660013351134829,151
2014-05-01,CA_1,CA,HOUSEHOLD,Thursday,6,5,2014,NA,NA,NA,NA,1,0,0,745,3158.950000000001,4.951280175566936,342
2014-05-02,CA_1,CA,FOODS,Friday,7,5,2014,NA,NA,NA,NA,1,0,0,3379,8385.879999999977,2.643704624564872,672
2014-05-02,CA_1,CA,HOBBIES,Friday,7,5,2014,NA,NA,NA,NA,1,0,0,535,1553.6000000000013,4.13327071823203,164
2014-05-02,CA_1,CA,HOUSEHOLD,Friday,7,5,2014,NA,NA,NA,NA,1,0,0,810,3455.5299999999957,4.898761699064077,385
2014-05-03,CA_1,CA,FOODS,Saturday,1,5,2014,NA,NA,NA,NA,1,0,1,4157,10350.149999999974,2.61196835443036,734
2014-05-03,CA_1,CA,HOBBIES,Saturday,1,5,2014,NA,NA,NA,NA,1,0,1,590,1798.060000000002,4.109968487394943,175
2014-05-03,CA_1,CA,HOUSEHOLD,Saturday,1,5,2014,NA,NA,NA,NA,1,0,1,1125,4663.680000000001,4.74054634745243,464
2014-05-04,CA_1,CA,FOODS,Sunday,2,5,2014,NA,NA,NA,NA,1,0,1,4613,12279.279999999968,2.750027032245589,751
2014-05-04,CA_1,CA,HOBBIES,Sunday,2,5,2014,NA,NA,NA,NA,1,0,1,519,2131.2099999999996,4.666887871853532,182
2014-05-04,CA_1,CA,HOUSEHOLD,Sunday,2,5,2014,NA,NA,NA,NA,1,0,1,1193,5070.239999999999,4.756226415094338,465
2014-05-05,CA_1,CA,FOODS,Monday,3,5,2014,Cinco De Mayo,Cultural,NA,NA,1,1,0,3100,8094.409999999984,2.7514491593274335,670
2014-05-05,CA_1,CA,HOBBIES,Monday,3,5,2014,Cinco De Mayo,Cultural,NA,NA,1,1,0,425,1338.2900000000016,4.371107011070093,149
2014-05-05,CA_1,CA,HOUSEHOLD,Monday,3,5,2014,Cinco De Mayo,Cultural,NA,NA,1,1,0,858,3517.6399999999962,4.835377094972067,394
2014-05-06,CA_1,CA,FOODS,Tuesday,4,5,2014,NA,NA,NA,NA,1,0,0,2612,6738.149999999983,2.7518923030118385,642
2014-05-06,CA_1,CA,HOBBIES,Tuesday,4,5,2014,NA,NA,NA,NA,1,0,0,456,1369.8500000000013,4.226099290780123,147
2014-05-06,CA_1,CA,HOUSEHOLD,Tuesday,4,5,2014,NA,NA,NA,NA,1,0,0,750,3141.499999999999,4.9382005899705,362
2014-05-07,CA_1,CA,FOODS,Wednesday,5,5,2014,NA,NA,NA,NA,1,0,0,2662,6819.719999999987,2.7285679758307877,669
2014-05-07,CA_1,CA,HOBBIES,Wednesday,5,5,2014,NA,NA,NA,NA,1,0,0,541,1537.0300000000016,4.026341991341975,154
2014-05-07,CA_1,CA,HOUSEHOLD,Wednesday,5,5,2014,NA,NA,NA,NA,1,0,0,615,2345.2000000000044,4.925327613104524,301
2014-05-08,CA_1,CA,FOODS,Thursday,6,5,2014,NA,NA,NA,NA,1,0,0,2542,6463.219999999996,2.730638231631359,647
2014-05-08,CA_1,CA,HOBBIES,Thursday,6,5,2014,NA,NA,NA,NA,1,0,0,500,1362.5300000000018,4.067499999999986,161
2014-05-08,CA_1,CA,HOUSEHOLD,Thursday,6,5,2014,NA,NA,NA,NA,1,0,0,634,2824.06,5.115755166931636,344
2014-05-09,CA_1,CA,FOODS,Friday,7,5,2014,NA,NA,NA,NA,1,0,0,3128,8081.169999999972,2.7236664885087944,703
2014-05-09,CA_1,CA,HOBBIES,Friday,7,5,2014,NA,NA,NA,NA,1,0,0,470,1768.5400000000031,4.536460606060587,182
2014-05-09,CA_1,CA,HOUSEHOLD,Friday,7,5,2014,NA,NA,NA,NA,1,0,0,788,3260.1800000000003,4.912816593886461,382
2014-05-10,CA_1,CA,FOODS,Saturday,1,5,2014,NA,NA,NA,NA,1,0,1,3699,9665.199999999964,2.7255607695917177,758
2014-05-10,CA_1,CA,HOBBIES,Saturday,1,5,2014,NA,NA,NA,NA,1,0,1,542,2142.65,4.580297142857127,209
2014-05-10,CA_1,CA,HOUSEHOLD,Saturday,1,5,2014,NA,NA,NA,NA,1,0,1,859,3992.6599999999958,5.058021126760568,409
2014-05-11,CA_1,CA,FOODS,Sunday,2,5,2014,Mother's day,Cultural,NA,NA,0,1,1,2971,7551.349999999985,2.6979830090435493,643
2014-05-11,CA_1,CA,HOBBIES,Sunday,2,5,2014,Mother's day,Cultural,NA,NA,0,1,1,441,1584.570000000002,4.550731707317055,163
2014-05-11,CA_1,CA,HOUSEHOLD,Sunday,2,5,2014,Mother's day,Cultural,NA,NA,0,1,1,772,3236.5799999999977,4.9301105379513634,385
2014-05-12,CA_1,CA,FOODS,Monday,3,5,2014,NA,NA,NA,NA,0,0,0,3144,7925.479999999989,2.675998421468011,664
2014-05-12,CA_1,CA,HOBBIES,Monday,3,5,2014,NA,NA,NA,NA,0,0,0,317,1406.920000000002,5.1282336182336,157
2014-05-12,CA_1,CA,HOUSEHOLD,Monday,3,5,2014,NA,NA,NA,NA,0,0,0,795,3418.9999999999973,4.957274021352316,360
2014-05-13,CA_1,CA,FOODS,Tuesday,4,5,2014,NA,NA,NA,NA,0,0,0,2958,6852.759999999996,2.5385836083608133,643
2014-05-13,CA_1,CA,HOBBIES,Tuesday,4,5,2014,NA,NA,NA,NA,0,0,0,377,1386.890000000001,4.647311139564641,138
2014-05-13,CA_1,CA,HOUSEHOLD,Tuesday,4,5,2014,NA,NA,NA,NA,0,0,0,661,2633.470000000001,4.91340803709428,337
2014-05-14,CA_1,CA,FOODS,Wednesday,5,5,2014,NA,NA,NA,NA,0,0,0,2626,6265.269999999994,2.6146478025285753,625
2014-05-14,CA_1,CA,HOBBIES,Wednesday,5,5,2014,NA,NA,NA,NA,0,0,0,309,1486.5600000000015,5.220863309352495,156
2014-05-14,CA_1,CA,HOUSEHOLD,Wednesday,5,5,2014,NA,NA,NA,NA,0,0,0,619,2753.9499999999994,5.113817460317463,329
2014-05-15,CA_1,CA,FOODS,Thursday,6,5,2014,NA,NA,NA,NA,0,0,0,2443,5964.049999999998,2.6786356441911785,605
2014-05-15,CA_1,CA,HOBBIES,Thursday,6,5,2014,NA,NA,NA,NA,0,0,0,409,1598.3000000000022,4.571549118387891,157
2014-05-15,CA_1,CA,HOUSEHOLD,Thursday,6,5,2014,NA,NA,NA,NA,0,0,0,599,2634.6800000000007,5.124919614147911,325
2014-05-16,CA_1,CA,FOODS,Friday,7,5,2014,NA,NA,NA,NA,0,0,0,3076,7540.059999999989,2.634607922392861,686
2014-05-16,CA_1,CA,HOBBIES,Friday,7,5,2014,NA,NA,NA,NA,0,0,0,562,1698.360000000002,4.057296703296688,194
2014-05-16,CA_1,CA,HOUSEHOLD,Friday,7,5,2014,NA,NA,NA,NA,0,0,0,816,3619.8499999999995,5.007807637906647,372
2014-05-17,CA_1,CA,FOODS,Saturday,1,5,2014,NA,NA,NA,NA,0,0,1,3403,8520.40999999998,2.6519714070729656,738
2014-05-17,CA_1,CA,HOBBIES,Saturday,1,5,2014,NA,NA,NA,NA,0,0,1,589,2065.2200000000025,4.293144385026724,201
2014-05-17,CA_1,CA,HOUSEHOLD,Saturday,1,5,2014,NA,NA,NA,NA,0,0,1,1049,4408.509999999997,4.809502233567334,453
2014-05-18,CA_1,CA,FOODS,Sunday,2,5,2014,NA,NA,NA,NA,0,0,1,4049,9671.71999999997,2.5389848812094824,741
2014-05-18,CA_1,CA,HOBBIES,Sunday,2,5,2014,NA,NA,NA,NA,0,0,1,528,2087.7700000000027,4.52378563283921,198
2014-05-18,CA_1,CA,HOUSEHOLD,Sunday,2,5,2014,NA,NA,NA,NA,0,0,1,1126,4993.6900000000005,4.874279661016956,445
2014-05-19,CA_1,CA,FOODS,Monday,3,5,2014,NA,NA,NA,NA,0,0,0,2827,7090.499999999991,2.6924308755760142,677
2014-05-19,CA_1,CA,HOBBIES,Monday,3,5,2014,NA,NA,NA,NA,0,0,0,470,1546.9500000000016,4.356007067137791,168
2014-05-19,CA_1,CA,HOUSEHOLD,Monday,3,5,2014,NA,NA,NA,NA,0,0,0,757,3004.7300000000005,4.845749456915281,347
2014-05-20,CA_1,CA,FOODS,Tuesday,4,5,2014,NA,NA,NA,NA,0,0,0,2256,5618.510000000001,2.722746766507801,640
2014-05-20,CA_1,CA,HOBBIES,Tuesday,4,5,2014,NA,NA,NA,NA,0,0,0,370,1364.3200000000015,4.662401574803131,155
2014-05-20,CA_1,CA,HOUSEHOLD,Tuesday,4,5,2014,NA,NA,NA,NA,0,0,0,563,2409.630000000002,5.109454841334421,305
2014-05-21,CA_1,CA,FOODS,Wednesday,5,5,2014,NA,NA,NA,NA,0,0,0,2211,5754.999999999997,2.7940151254726486,624
2014-05-21,CA_1,CA,HOBBIES,Wednesday,5,5,2014,NA,NA,NA,NA,0,0,0,345,1474.6700000000017,4.852107382550316,147
2014-05-21,CA_1,CA,HOUSEHOLD,Wednesday,5,5,2014,NA,NA,NA,NA,0,0,0,623,2569.520000000003,4.985721040189128,325
2014-05-22,CA_1,CA,FOODS,Thursday,6,5,2014,NA,NA,NA,NA,0,0,0,2400,5915.749999999995,2.7030402576489294,617
2014-05-22,CA_1,CA,HOBBIES,Thursday,6,5,2014,NA,NA,NA,NA,0,0,0,433,1453.4500000000014,4.471381818181801,155
2014-05-22,CA_1,CA,HOUSEHOLD,Thursday,6,5,2014,NA,NA,NA,NA,0,0,0,601,2493.120000000002,5.039068273092372,327
2014-05-23,CA_1,CA,FOODS,Friday,7,5,2014,NA,NA,NA,NA,0,0,0,2630,6724.319999999996,2.7333403869407253,644
2014-05-23,CA_1,CA,HOBBIES,Friday,7,5,2014,NA,NA,NA,NA,0,0,0,548,1847.3200000000022,4.237379912663741,179
2014-05-23,CA_1,CA,HOUSEHOLD,Friday,7,5,2014,NA,NA,NA,NA,0,0,0,740,3171.8099999999995,4.982035661218423,365
2014-05-24,CA_1,CA,FOODS,Saturday,1,5,2014,NA,NA,NA,NA,0,0,1,3158,7939.129999999987,2.6704872267579454,686
2014-05-24,CA_1,CA,HOBBIES,Saturday,1,5,2014,NA,NA,NA,NA,0,0,1,551,1869.4100000000033,4.289823982398224,189
2014-05-24,CA_1,CA,HOUSEHOLD,Saturday,1,5,2014,NA,NA,NA,NA,0,0,1,949,3812.3400000000006,4.767433913604131,371
2014-05-25,CA_1,CA,FOODS,Sunday,2,5,2014,NA,NA,NA,NA,0,0,1,3226,8077.9699999999875,2.671509482316737,649
